trip_id,starttime,stoptime,bikeid,tripduration,from_station_name,to_station_name,from_station_id,to_station_id,usertype,gender,birthyear,Numbers,Characters
19208,12/5/2014 7:51,12/5/2014 8:08,SEA00452,963.146,Dexter Ave N & Aloha St,Pine St & 9th Ave,SLU-02,SLU-16,Annual Member,Male,1972,02,SL
149103,9/24/2015 18:53,9/24/2015 19:04,SEA00205,669.129,E Pine St & 16th Ave,12th Ave & E Mercer St,CH-07,CH-15,Annual Member,Female,1988,07,CH
147931,9/22/2015 16:38,9/22/2015 16:52,SEA00282,830.289,Seattle University / E Columbia St & 12th Ave,12th Ave & E Mercer St,FH-04,CH-15,Annual Member,Female,1993,04,FH
31953,1/27/2015 16:41,1/27/2015 16:52,SEA00263,635.023,Occidental Park / Occidental Ave S & S Washington St,Westlake Ave & 6th Ave,PS-04,SLU-15,Annual Member,Male,1974,04,PS
23436,12/22/2014 19:39,12/22/2014 19:48,SEA00410,549.242,9th Ave N & Mercer St,2nd Ave & Vine St,DPD-01,BT-03,Annual Member,Male,1985,01,DP
12525,11/11/2014 12:25,11/11/2014 12:40,SEA00217,915.603,Harvard Ave & E Pine St,Pine St & 9th Ave,CH-09,SLU-16,Annual Member,Male,1973,09,CH
7639,10/30/2014 9:41,10/30/2014 9:46,SEA00315,312.483,Pine St & 9th Ave,REI / Yale Ave N & John St,SLU-16,SLU-01,Annual Member,Male,1985,16,SL
76428,5/20/2015 14:33,5/20/2015 14:40,SEA00485,428.697,Dexter Ave N & Aloha St,PATH / 9th Ave & Westlake Ave,SLU-02,SLU-07,Annual Member,Male,1985,02,SL
35402,2/10/2015 7:41,2/10/2015 7:53,SEA00142,719.518,15th Ave E & E Thomas St,2nd Ave & Pine St,CH-05,CBD-13,Annual Member,Female,1985,05,CH
60246,4/19/2015 8:58,4/19/2015 9:23,SEA00161,1485.762,2nd Ave & Blanchard St,E Harrison St & Broadway Ave E,BT-05,CH-02,Short-Term Pass Holder,NULL,NULL,05,BT
138725,9/2/2015 16:09,9/2/2015 16:21,SEA00182,725.185,2nd Ave & Vine St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,BT-03,PS-05,Annual Member,Male,1959,03,BT
53814,4/3/2015 17:07,4/3/2015 17:17,SEA00193,599.018,Children's Hospital / Sandpoint Way NE & 40th Ave NE,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,DPD-03,UD-01,Annual Member,Female,1983,03,DP
85132,6/5/2015 12:40,6/5/2015 13:31,SEA00187,3040.352,2nd Ave & Pine St,9th Ave N & Mercer St,CBD-13,DPD-01,Short-Term Pass Holder,NULL,NULL,13,CB
88479,6/11/2015 9:46,6/11/2015 9:53,SEA00205,418.602,Cal Anderson Park / 11th Ave & Pine St,6th Ave & Blanchard St,CH-08,BT-04,Annual Member,Male,1989,08,CH
130564,8/17/2015 20:44,8/17/2015 21:13,SEA00165,1738.02,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,12th Ave & NE Campus Pkwy,EL-01,UD-04,Short-Term Pass Holder,NULL,NULL,01,EL
15965,11/21/2014 12:06,11/21/2014 12:14,SEA00239,505.71,9th Ave N & Mercer St,REI / Yale Ave N & John St,DPD-01,SLU-01,Annual Member,Male,1972,01,DP
7356,10/29/2014 16:33,10/29/2014 16:40,SEA00255,394.099,2nd Ave & Pine St,PATH / 9th Ave & Westlake Ave,CBD-13,SLU-07,Annual Member,Male,1972,13,CB
62135,4/21/2015 8:50,4/21/2015 9:04,SEA00261,867.264,1st Ave & Marion St,Key Arena / 1st Ave N & Harrison St,CBD-05,SLU-19,Annual Member,Male,1981,05,CB
107145,7/11/2015 19:10,7/11/2015 19:26,SEA00122,1000.012,12th Ave & E Denny Way,6th Ave S & S King St,CH-06,ID-04,Annual Member,Female,1980,06,CH
36039,2/11/2015 19:54,2/11/2015 20:06,SEA00392,718.846,7th Ave & Union St,3rd Ave & Broad St,CBD-03,BT-01,Annual Member,Male,1981,03,CB
105603,7/9/2015 14:40,7/9/2015 14:52,SEA00324,756.001,Pier 69 / Alaskan Way & Clay St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,WF-01,PS-05,Annual Member,Male,1983,01,WF
33184,1/31/2015 11:47,1/31/2015 11:56,SEA00055,558.752,6th Ave S & S King St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,ID-04,WF-04,Short-Term Pass Holder,NULL,NULL,04,ID
54969,4/6/2015 17:29,4/6/2015 17:34,SEA00342,263.892,2nd Ave & Spring St,2nd Ave & Pine St,CBD-06,CBD-13,Short-Term Pass Holder,NULL,NULL,06,CB
24815,12/30/2014 12:57,12/30/2014 13:06,SEA00101,549.49,15th Ave NE & NE 40th St,Eastlake Ave E & E Allison St,UW-04,EL-05,Annual Member,Female,1984,04,UW
146305,9/18/2015 18:00,9/18/2015 18:06,SEA00173,301.206,6th Ave & Blanchard St,2nd Ave & Pine St,BT-04,CBD-13,Annual Member,Female,1984,04,BT
35023,2/8/2015 15:51,2/8/2015 16:02,SEA00394,672.622,Cal Anderson Park / 11th Ave & Pine St,E Harrison St & Broadway Ave E,CH-08,CH-02,Annual Member,Male,1987,08,CH
40224,2/23/2015 9:35,2/23/2015 9:38,SEA00373,201.817,Pine St & 9th Ave,PATH / 9th Ave & Westlake Ave,SLU-16,SLU-07,Annual Member,Male,1987,16,SL
143726,9/12/2015 16:15,9/12/2015 17:21,SEA00179,3978.804,2nd Ave & Vine St,Pier 69 / Alaskan Way & Clay St,BT-03,WF-01,Short-Term Pass Holder,NULL,NULL,03,BT
63249,4/23/2015 8:42,4/23/2015 8:50,SEA00323,479.73,1st Ave & Marion St,Westlake Ave & 6th Ave,CBD-05,SLU-15,Annual Member,Male,1969,05,CB
146670,9/19/2015 15:29,9/19/2015 15:34,SEA00487,333.458,12th Ave & NE Campus Pkwy,NE 42nd St & University Way NE,UD-04,UD-02,Short-Term Pass Holder,NULL,NULL,04,UD
59096,4/17/2015 16:28,4/17/2015 17:27,SEA00302,3502.608,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,3rd Ave & Broad St,WF-04,BT-01,Short-Term Pass Holder,NULL,NULL,04,WF
61197,4/20/2015 10:31,4/20/2015 10:46,SEA00150,941.684,Westlake Ave & 6th Ave,Harvard Ave & E Pine St,SLU-15,CH-09,Short-Term Pass Holder,NULL,NULL,15,SL
38550,2/18/2015 9:36,2/18/2015 9:45,SEA00172,517.294,Cal Anderson Park / 11th Ave & Pine St,2nd Ave & Pine St,CH-08,CBD-13,Annual Member,Female,1985,08,CH
939,10/14/2014 8:02,10/14/2014 8:09,SEA00320,393.42,2nd Ave & Spring St,Occidental Park / Occidental Ave S & S Washington St,CBD-06,PS-04,Annual Member,Female,1963,06,CB
17126,11/26/2014 2:17,11/26/2014 2:51,SEA00255,2015.196,Summit Ave & E Denny Way,Summit Ave & E Denny Way,CH-01,CH-01,Short-Term Pass Holder,NULL,NULL,01,CH
138525,9/2/2015 8:46,9/2/2015 8:55,SEA00477,525.751,3rd Ave & Broad St,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,BT-01,EL-01,Annual Member,Female,1992,01,BT
120317,8/1/2015 13:42,8/1/2015 14:01,SEA00455,1153.499,Summit Ave & E Denny Way,Lake Union Park / Valley St & Boren Ave N,CH-01,SLU-17,Short-Term Pass Holder,NULL,NULL,01,CH
54777,4/6/2015 9:12,4/6/2015 9:15,SEA00498,214.657,Dexter Ave & Denny Way,Republican St & Westlake Ave N,SLU-18,SLU-04,Annual Member,Male,1982,18,SL
108404,7/13/2015 18:54,7/13/2015 19:17,SEA00285,1327.176,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,2nd Ave & Spring St,WF-04,CBD-06,Short-Term Pass Holder,NULL,NULL,04,WF
151685,9/30/2015 9:13,9/30/2015 9:20,SEA00208,441.61,Bellevue Ave & E Pine St,PATH / 9th Ave & Westlake Ave,CH-12,SLU-07,Annual Member,Male,1988,12,CH
28720,1/16/2015 10:29,1/16/2015 10:33,SEA00198,280.694,2nd Ave & Pine St,Westlake Ave & 6th Ave,CBD-13,SLU-15,Annual Member,Male,1981,13,CB
105240,7/8/2015 22:00,7/8/2015 22:18,SEA00038,1062.82,3rd Ave & Broad St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,BT-01,WF-04,Short-Term Pass Holder,NULL,NULL,01,BT
120882,8/2/2015 11:20,8/2/2015 11:43,SEA00218,1396.562,2nd Ave & Spring St,3rd Ave & Broad St,CBD-06,BT-01,Short-Term Pass Holder,NULL,NULL,06,CB
73375,5/14/2015 17:37,5/14/2015 18:00,SEA00161,1354.623,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,PATH / 9th Ave & Westlake Ave,EL-01,SLU-07,Short-Term Pass Holder,NULL,NULL,01,EL
136685,8/28/2015 10:46,8/28/2015 10:54,SEA00283,467.054,2nd Ave & Vine St,Republican St & Westlake Ave N,BT-03,SLU-04,Annual Member,Male,1988,03,BT
78794,5/24/2015 20:28,5/24/2015 20:37,SEA00259,552.601,Key Arena / 1st Ave N & Harrison St,PATH / 9th Ave & Westlake Ave,SLU-19,SLU-07,Annual Member,Female,1964,19,SL
13587,11/14/2014 9:43,11/14/2014 9:50,SEA00257,402.26,Harvard Ave & E Pine St,Seattle University / E Columbia St & 12th Ave,CH-09,FH-04,Annual Member,Male,1986,09,CH
57615,4/14/2015 9:13,4/14/2015 9:22,SEA00281,560.828,Cal Anderson Park / 11th Ave & Pine St,PATH / 9th Ave & Westlake Ave,CH-08,SLU-07,Annual Member,Female,1971,08,CH
43967,3/6/2015 19:00,3/6/2015 19:04,SEA00442,212.392,2nd Ave & Blanchard St,PATH / 9th Ave & Westlake Ave,BT-05,SLU-07,Annual Member,Male,1987,05,BT
139204,9/3/2015 16:24,9/3/2015 16:32,SEA00312,434.678,2nd Ave & Pine St,Occidental Park / Occidental Ave S & S Washington St,CBD-13,PS-04,Annual Member,Male,1971,13,CB
29176,1/18/2015 16:36,1/18/2015 16:48,SEA00353,752.126,Dexter Ave & Denny Way,1st Ave & Marion St,SLU-18,CBD-05,Short-Term Pass Holder,NULL,NULL,18,SL
138868,9/2/2015 19:47,9/2/2015 19:53,SEA00212,370.711,Seattle University / E Columbia St & 12th Ave,Harvard Ave & E Pine St,FH-04,CH-09,Annual Member,Male,1959,04,FH
109480,7/15/2015 12:56,7/15/2015 13:09,SEA00442,792.757,UW Engineering Library / E Stevens Way NE & Jefferson Rd,12th Ave & NE Campus Pkwy,UW-06,UD-04,Short-Term Pass Holder,NULL,NULL,06,UW
138230,9/1/2015 11:06,9/1/2015 11:31,SEA00178,1527.874,Frye Art Museum / Terry Ave & Columbia St,1st Ave & Marion St,FH-01,CBD-05,Annual Member,Male,1977,01,FH
132400,8/20/2015 20:43,8/20/2015 20:55,SEA00052,730.44,Summit Ave E & E Republican St,2nd Ave & Vine St,CH-03,BT-03,Annual Member,Male,1983,03,CH
100324,7/1/2015 16:48,7/1/2015 16:54,SEA00467,376.532,Republican St & Westlake Ave N,REI / Yale Ave N & John St,SLU-04,SLU-01,Annual Member,Male,1983,04,SL
92186,6/17/2015 7:34,6/17/2015 7:42,SEA00186,452.13,Summit Ave E & E Republican St,Pine St & 9th Ave,CH-03,SLU-16,Annual Member,Male,1981,03,CH
70161,5/8/2015 16:04,5/8/2015 16:38,SEA00221,2064.723,Lake Union Park / Valley St & Boren Ave N,Lake Union Park / Valley St & Boren Ave N,SLU-17,SLU-17,Annual Member,Female,1986,17,SL
75201,5/18/2015 10:15,5/18/2015 10:22,SEA00156,437.392,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Pier 69 / Alaskan Way & Clay St,WF-04,WF-01,Annual Member,Female,1950,04,WF
73403,5/14/2015 18:01,5/14/2015 18:06,SEA00461,298.121,Summit Ave E & E Republican St,Summit Ave & E Denny Way,CH-03,CH-01,Annual Member,Male,1964,03,CH
97672,6/26/2015 16:27,6/26/2015 16:34,SEA00043,409.547,2nd Ave & Pine St,Occidental Park / Occidental Ave S & S Washington St,CBD-13,PS-04,Annual Member,Male,1990,13,CB
135148,8/25/2015 16:30,8/25/2015 16:35,SEA00379,321.112,2nd Ave & Vine St,Westlake Ave & 6th Ave,BT-03,SLU-15,Annual Member,Male,1965,03,BT
144685,9/15/2015 8:34,9/15/2015 8:40,SEA00311,360.146,Key Arena / 1st Ave N & Harrison St,9th Ave N & Mercer St,SLU-19,DPD-01,Annual Member,Male,1992,19,SL
146046,9/18/2015 11:00,9/18/2015 13:13,SEA00255,7987.095,Lake Union Park / Valley St & Boren Ave N,Lake Union Park / Valley St & Boren Ave N,SLU-17,SLU-17,Short-Term Pass Holder,NULL,NULL,17,SL
23098,12/21/2014 14:53,12/21/2014 15:14,SEA00154,1234.264,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,7th Ave & Union St,WF-04,CBD-03,Short-Term Pass Holder,NULL,NULL,04,WF
156582,10/12/2015 12:50,10/12/2015 12:55,SEA00493,268.853,E Blaine St & Fairview Ave E,E Blaine St & Fairview Ave E,EL-03,EL-03,Annual Member,Male,1978,03,EL
105236,7/8/2015 21:51,7/8/2015 22:16,SEA00117,1526.05,2nd Ave & Vine St,Bellevue Ave & E Pine St,BT-03,CH-12,Short-Term Pass Holder,NULL,NULL,03,BT
145106,9/16/2015 7:00,9/16/2015 7:21,SEA00422,1227.818,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,3rd Ave & Broad St,PS-05,BT-01,Annual Member,Male,1950,05,PS
107053,7/11/2015 16:57,7/11/2015 17:37,SEA00125,2377.372,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,Children's Hospital / Sandpoint Way NE & 40th Ave NE,UD-01,DPD-03,Short-Term Pass Holder,NULL,NULL,01,UD
74798,5/17/2015 15:14,5/17/2015 15:22,SEA00356,485.555,Pier 69 / Alaskan Way & Clay St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,WF-01,WF-04,Annual Member,Male,1964,01,WF
68044,5/4/2015 7:04,5/4/2015 7:08,SEA00235,236.151,E Pine St & 16th Ave,Harvard Ave & E Pine St,CH-07,CH-09,Annual Member,Male,1975,07,CH
111137,7/17/2015 17:00,7/17/2015 19:47,SEA00237,9982.064,City Hall / 4th Ave & James St,City Hall / 4th Ave & James St,CBD-07,CBD-07,Short-Term Pass Holder,NULL,NULL,07,CB
36228,2/12/2015 13:14,2/12/2015 13:18,SEA00148,265.647,Republican St & Westlake Ave N,6th Ave & Blanchard St,SLU-04,BT-04,Short-Term Pass Holder,NULL,NULL,04,SL
24579,12/29/2014 10:53,12/29/2014 11:10,SEA00410,1022.666,Frye Art Museum / Terry Ave & Columbia St,REI / Yale Ave N & John St,FH-01,SLU-01,Annual Member,Female,1984,01,FH
71496,5/10/2015 13:24,5/10/2015 13:30,SEA00131,394.187,Occidental Park / Occidental Ave S & S Washington St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,PS-04,WF-04,Short-Term Pass Holder,NULL,NULL,04,PS
114715,7/23/2015 10:39,7/23/2015 10:44,SEA00261,289.581,12th Ave & E Mercer St,Cal Anderson Park / 11th Ave & Pine St,CH-15,CH-08,Annual Member,Male,1979,15,CH
89004,6/12/2015 7:40,6/12/2015 7:49,SEA00397,536.093,Dexter Ave N & Aloha St,E Blaine St & Fairview Ave E,SLU-02,EL-03,Annual Member,Female,1973,02,SL
34344,2/5/2015 10:51,2/5/2015 11:01,SEA00333,601.567,2nd Ave & Blanchard St,Republican St & Westlake Ave N,BT-05,SLU-04,Annual Member,Male,1987,05,BT
45992,3/11/2015 18:36,3/11/2015 19:05,SEA00095,1714.125,6th Ave S & S King St,Westlake Ave & 6th Ave,ID-04,SLU-15,Short-Term Pass Holder,NULL,NULL,04,ID
94801,6/21/2015 16:37,6/21/2015 16:48,SEA00224,652.063,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,WF-04,WF-04,Short-Term Pass Holder,NULL,NULL,04,WF
13577,11/14/2014 9:24,11/14/2014 9:39,SEA00054,870.393,Republican St & Westlake Ave N,Occidental Park / Occidental Ave S & S Washington St,SLU-04,PS-04,Annual Member,Male,1983,04,SL
145916,9/18/2015 7:20,9/18/2015 7:31,SEA00443,713.371,Republican St & Westlake Ave N,Republican St & Westlake Ave N,SLU-04,SLU-04,Short-Term Pass Holder,NULL,NULL,04,SL
61498,4/20/2015 15:13,4/20/2015 15:57,SEA00232,2673.298,Pier 69 / Alaskan Way & Clay St,Key Arena / 1st Ave N & Harrison St,WF-01,SLU-19,Short-Term Pass Holder,NULL,NULL,01,WF
1158,10/14/2014 13:24,10/14/2014 13:33,SEA00186,571.099,1st Ave & Marion St,Pier 69 / Alaskan Way & Clay St,CBD-05,WF-01,Annual Member,Male,1968,05,CB
9476,11/4/2014 9:48,11/4/2014 9:52,SEA00268,198.207,E Blaine St & Fairview Ave E,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,EL-03,EL-01,Annual Member,Male,1966,03,EL
143503,9/12/2015 12:06,9/12/2015 12:18,SEA00068,719.376,Harvard Ave & E Pine St,REI / Yale Ave N & John St,CH-09,SLU-01,Annual Member,Male,1981,09,CH
64704,4/26/2015 17:40,4/26/2015 17:53,SEA00063,774.823,E Pine St & 16th Ave,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,CH-07,PS-05,Annual Member,Male,1985,07,CH
98241,6/27/2015 18:43,6/27/2015 18:55,SEA00385,691.513,2nd Ave & Spring St,3rd Ave & Broad St,CBD-06,BT-01,Annual Member,Male,1985,06,CB
23773,12/25/2014 11:17,12/25/2014 12:23,SEA00455,3978.37,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,EL-01,EL-01,Short-Term Pass Holder,NULL,NULL,01,EL
40114,2/22/2015 17:40,2/22/2015 17:58,SEA00165,1083.193,12th Ave & NE Campus Pkwy,E Blaine St & Fairview Ave E,UD-04,EL-03,Annual Member,Male,1950,04,UD
77873,5/23/2015 10:11,5/23/2015 10:50,SEA00328,2385.133,Pier 69 / Alaskan Way & Clay St,3rd Ave & Broad St,WF-01,BT-01,Short-Term Pass Holder,NULL,NULL,01,WF
139628,9/4/2015 13:18,9/4/2015 13:30,SEA00361,716.904,Seattle University / E Columbia St & 12th Ave,Occidental Park / Occidental Ave S & S Washington St,FH-04,PS-04,Annual Member,Male,1975,04,FH
47075,3/14/2015 18:13,3/14/2015 18:26,SEA00088,826.246,2nd Ave & Pine St,6th Ave S & S King St,CBD-13,ID-04,Short-Term Pass Holder,NULL,NULL,13,CB
119566,7/31/2015 9:46,7/31/2015 9:56,SEA00293,565.672,1st Ave & Marion St,Pier 69 / Alaskan Way & Clay St,CBD-05,WF-01,Annual Member,Male,1984,05,CB
100294,7/1/2015 15:47,7/1/2015 18:49,SEA00171,10921.659,Key Arena / 1st Ave N & Harrison St,E Harrison St & Broadway Ave E,SLU-19,CH-02,Short-Term Pass Holder,NULL,NULL,19,SL
109202,7/15/2015 4:08,7/15/2015 4:22,SEA00218,864.734,Key Arena / 1st Ave N & Harrison St,City Hall / 4th Ave & James St,SLU-19,CBD-07,Annual Member,Male,1990,19,SL
121889,8/3/2015 18:55,8/3/2015 18:59,SEA00087,222.982,15th Ave E & E Thomas St,Cal Anderson Park / 11th Ave & Pine St,CH-05,CH-08,Annual Member,Other,1978,05,CH
55166,4/7/2015 9:23,4/7/2015 9:30,SEA00160,439.047,Summit Ave & E Denny Way,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,CH-01,EL-01,Annual Member,Female,1994,01,CH
110755,7/17/2015 9:35,7/17/2015 9:41,SEA00409,364.434,12th Ave & E Denny Way,Pine St & 9th Ave,CH-06,SLU-16,Annual Member,Male,1982,06,CH
133758,8/23/2015 10:54,8/23/2015 11:19,SEA00029,1472.286,2nd Ave & Vine St,Eastlake Ave E & E Allison St,BT-03,EL-05,Annual Member,Female,1982,03,BT
22116,12/16/2014 19:01,12/16/2014 19:08,SEA00417,397.533,Harvard Ave & E Pine St,REI / Yale Ave N & John St,CH-09,SLU-01,Annual Member,Male,1977,09,CH
106646,7/11/2015 2:27,7/11/2015 2:37,SEA00115,633.478,Pine St & 9th Ave,Dexter Ave N & Aloha St,SLU-16,SLU-02,Annual Member,Male,1988,16,SL
68377,5/4/2015 18:19,5/4/2015 18:27,SEA00052,486.294,E Pine St & 16th Ave,Westlake Ave & 6th Ave,CH-07,SLU-15,Annual Member,Male,1976,07,CH
104679,7/8/2015 8:34,7/8/2015 8:43,SEA00373,501.519,12th Ave & E Denny Way,Republican St & Westlake Ave N,CH-06,SLU-04,Annual Member,Male,1986,06,CH
6897,10/28/2014 15:07,10/28/2014 15:12,SEA00491,300.93,City Hall / 4th Ave & James St,King Street Station Plaza / 2nd Ave Extension S & S Jackson St,CBD-07,PS-05,Annual Member,Male,1960,07,CB
7314,10/29/2014 15:26,10/29/2014 15:44,SEA00410,1085.289,Seattle University / E Columbia St & 12th Ave,Summit Ave & E Denny Way,FH-04,CH-01,Annual Member,Male,1984,04,FH
156775,10/12/2015 19:06,10/12/2015 19:28,SEA00196,1312.984,Eastlake Ave E & E Allison St,REI / Yale Ave N & John St,EL-05,SLU-01,Short-Term Pass Holder,NULL,NULL,05,EL
85368,6/5/2015 17:28,6/5/2015 17:45,SEA00267,1032.366,Seattle University / E Columbia St & 12th Ave,Dexter Ave & Denny Way,FH-04,SLU-18,Short-Term Pass Holder,NULL,NULL,04,FH
5090,10/23/2014 13:49,10/23/2014 13:55,SEA00321,358.93,6th Ave & Blanchard St,3rd Ave & Broad St,BT-04,BT-01,Annual Member,Male,1982,04,BT
80113,5/27/2015 15:46,5/27/2015 15:57,SEA00092,686.703,Key Arena / 1st Ave N & Harrison St,Lake Union Park / Valley St & Boren Ave N,SLU-19,SLU-17,Short-Term Pass Holder,NULL,NULL,19,SL
96957,6/25/2015 12:42,6/25/2015 12:56,SEA00029,805.775,15th Ave E & E Thomas St,2nd Ave & Spring St,CH-05,CBD-06,Annual Member,Male,1968,05,CH
151425,9/29/2015 17:09,9/29/2015 17:13,SEA00371,241.275,15th Ave E & E Thomas St,12th Ave & E Mercer St,CH-05,CH-15,Annual Member,Female,1990,05,CH
22626,12/19/2014 10:17,12/19/2014 10:24,SEA00220,459.764,Pine St & 9th Ave,Republican St & Westlake Ave N,SLU-16,SLU-04,Annual Member,Male,1987,16,SL
143617,9/12/2015 14:17,9/12/2015 14:41,SEA00485,1421.786,7th Ave & Union St,Pier 69 / Alaskan Way & Clay St,CBD-03,WF-01,Short-Term Pass Holder,NULL,NULL,03,CB
137628,8/30/2015 19:01,8/30/2015 19:14,SEA00152,753.649,6th Ave & Blanchard St,Occidental Park / Occidental Ave S & S Washington St,BT-04,PS-04,Short-Term Pass Holder,NULL,NULL,04,BT
33938,2/3/2015 17:02,2/3/2015 17:20,SEA00027,1037.825,City Hall / 4th Ave & James St,E Blaine St & Fairview Ave E,CBD-07,EL-03,Annual Member,Male,1977,07,CB
113696,7/21/2015 18:22,7/21/2015 19:55,SEA00029,5541.566,2nd Ave & Blanchard St,2nd Ave & Blanchard St,BT-05,BT-05,Short-Term Pass Holder,NULL,NULL,05,BT
54629,4/5/2015 17:16,4/5/2015 17:23,SEA00144,411.599,6th Ave & Blanchard St,2nd Ave & Pine St,BT-04,CBD-13,Annual Member,Male,1985,04,BT
96444,6/24/2015 16:28,6/24/2015 16:39,SEA00476,614.644,15th Ave NE & NE 40th St,Burke-Gilman Trail / NE Blakeley St & 24th Ave NE,UW-04,UD-01,Short-Term Pass Holder,NULL,NULL,04,UW
145219,9/16/2015 9:37,9/16/2015 9:44,SEA00435,451.647,E Pine St & 16th Ave,6th Ave & Blanchard St,CH-07,BT-04,Annual Member,Male,1993,07,CH
134439,8/24/2015 13:51,8/24/2015 14:00,SEA00256,502.079,2nd Ave & Pine St,7th Ave & Union St,CBD-13,CBD-03,Short-Term Pass Holder,NULL,NULL,13,CB
128896,8/15/2015 11:31,8/15/2015 11:58,SEA00290,1609.976,Lake Union Park / Valley St & Boren Ave N,Summit Ave & E Denny Way,SLU-17,CH-01,Short-Term Pass Holder,NULL,NULL,17,SL
52964,4/1/2015 11:46,4/1/2015 12:15,SEA00370,1752.157,2nd Ave & Pine St,REI / Yale Ave N & John St,CBD-13,SLU-01,Short-Term Pass Holder,NULL,NULL,13,CB
72153,5/11/2015 17:52,5/11/2015 18:24,SEA00374,1917.263,Dexter Ave & Denny Way,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,SLU-18,WF-04,Short-Term Pass Holder,NULL,NULL,18,SL
82071,5/30/2015 14:16,5/30/2015 16:08,SEA00424,6711.468,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,Dexter Ave & Denny Way,EL-01,SLU-18,Short-Term Pass Holder,NULL,NULL,01,EL
113537,7/21/2015 14:35,7/21/2015 14:39,SEA00413,286.621,Harvard Ave & E Pine St,Harvard Ave & E Pine St,CH-09,CH-09,Short-Term Pass Holder,NULL,NULL,09,CH
34674,2/6/2015 19:13,2/6/2015 19:26,SEA00343,807.11,1st Ave & Marion St,Dexter Ave & Denny Way,CBD-05,SLU-18,Annual Member,Female,1984,05,CB
27526,1/12/2015 8:39,1/12/2015 8:43,SEA00194,274.079,REI / Yale Ave N & John St,PATH / 9th Ave & Westlake Ave,SLU-01,SLU-07,Annual Member,Male,1987,01,SL
87921,6/10/2015 10:24,6/10/2015 10:35,SEA00078,667.315,Cal Anderson Park / 11th Ave & Pine St,2nd Ave & Vine St,CH-08,BT-03,Annual Member,Male,1988,08,CH
26223,1/7/2015 8:35,1/7/2015 8:40,SEA00054,335.252,E Blaine St & Fairview Ave E,Lake Union Park / Valley St & Boren Ave N,EL-03,SLU-17,Annual Member,Male,1968,03,EL
70096,5/8/2015 14:56,5/8/2015 15:07,SEA00089,650.021,Burke Museum / E Stevens Way NE & Memorial Way NE,UW Intramural Activities Building,UW-02,UW-07,Annual Member,Female,1995,02,UW
149549,9/25/2015 19:51,9/25/2015 19:57,SEA00217,358.427,15th Ave E & E Thomas St,Bellevue Ave & E Pine St,CH-05,CH-12,Annual Member,Male,1983,05,CH
36935,2/14/2015 11:21,2/14/2015 11:40,SEA00059,1155.789,Pine St & 9th Ave,6th Ave S & S King St,SLU-16,ID-04,Short-Term Pass Holder,NULL,NULL,16,SL
41365,2/27/2015 9:03,2/27/2015 9:17,SEA00223,841.105,Frye Art Museum / Terry Ave & Columbia St,Republican St & Westlake Ave N,FH-01,SLU-04,Annual Member,Male,1982,01,FH
118238,7/29/2015 9:22,7/29/2015 9:28,SEA00072,405.894,E Pine St & 16th Ave,Pine St & 9th Ave,CH-07,SLU-16,Annual Member,Male,1986,07,CH
148818,9/24/2015 12:40,9/24/2015 12:46,SEA00319,375.223,Fred Hutchinson Cancer Research Center / Fairview Ave N & Ward St,Republican St & Westlake Ave N,EL-01,SLU-04,Annual Member,Male,1983,01,EL
33450,2/1/2015 8:40,2/1/2015 8:51,SEA00421,671.915,Frye Art Museum / Terry Ave & Columbia St,E Pine St & 16th Ave,FH-01,CH-07,Short-Term Pass Holder,NULL,NULL,01,FH
96554,6/24/2015 18:21,6/24/2015 19:07,SEA00421,2772.704,Pier 69 / Alaskan Way & Clay St,Seattle Aquarium / Alaskan Way S & Elliott Bay Trail,WF-01,WF-04,Short-Term Pass Holder,NULL,NULL,01,WF
31017,1/24/2015 18:05,1/24/2015 18:15,SEA00391,641.583,E Harrison St & Broadway Ave E,E Pine St & 16th Ave,CH-02,CH-07,Annual Member,Female,1983,02,CH
